,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_PROVA,SG_UF_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Estudo_Pai,Estudo_Mãe,Profissão_Pai,Profissão_Mãe,QT_Pessoas_Moradia,Renda_Familiar,QT_Banheiros,QT_Quartos,QT_Carros,QT_Motos,QT_Geladeira,QT_Celular,QT_Computador,Acesso_Internet
3052051,2019,18 anos,F,Parda,1,cursando,Pública,Cocos,BA,,605.1,581.4,,1,1.0,600.0,A,E,A,B,2,B,B,D,A,A,B,C,A,B
3052562,2019,19 anos,M,Branca,1,cursando,Pública,Belo Horizonte,MG,,513.2,544.5,,0,1.0,620.0,E,E,E,E,1,A,C,D,A,A,B,B,A,B
3057259,2019,20 anos,M,Branca,1,concluiu,Não respondeu,São Paulo,SP,,543.5,540.6,,0,1.0,360.0,B,E,D,D,2,C,B,C,A,A,B,B,A,B
3063428,2019,21 anos,M,Branca,1,concluiu,Não respondeu,Andradas,MG,,525.3,517.5,,1,1.0,600.0,B,B,A,A,3,C,B,C,A,B,B,D,A,B
3063706,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,São Luís de Montes Belos,GO,,465.3,487.2,,1,1.0,600.0,C,E,A,A,4,C,B,C,B,A,B,C,B,B
3064535,2019,17 anos,M,Branca,1,cursando,Pública,São José dos Campos,SP,,491.9,528.7,,0,1.0,440.0,E,E,F,F,2,C,C,D,A,A,B,C,B,B
3068377,2019,Entre 51 e 55 anos,M,Parda,1,concluiu,Não respondeu,Contagem,MG,,524.1,411.2,,1,1.0,360.0,A,A,C,A,3,E,B,D,A,A,B,D,B,B
3074994,2019,21 anos,M,Parda,1,concluiu,Não respondeu,Oriximiná,PA,,429.1,468.0,,0,1.0,540.0,B,D,C,F,5,B,B,D,A,A,B,C,A,A
3077133,2019,Entre 31 e 35 anos,F,Parda,1,concluiu,Não respondeu,Rancharia,SP,,509.7,475.7,,0,1.0,460.0,B,B,B,B,2,C,B,C,A,A,B,B,B,B
3081054,2019,Entre 41 e 45 anos,M,Amarela,1,concluiu,Não respondeu,Ouro Branco,MG,,504.6,513.7,,1,1.0,400.0,A,B,A,B,1,C,B,B,A,A,B,B,A,A
3085605,2019,Entre 41 e 45 anos,F,Preta,1,concluiu,Não respondeu,Macapá,AP,,328.9,413.3,,1,8.0,0.0,H,H,B,B,1,B,B,B,A,B,B,B,A,B
3085824,2019,20 anos,F,Branca,1,concluiu,Não respondeu,Araguaína,TO,,454.4,458.9,,1,1.0,600.0,C,C,F,F,5,B,B,D,A,B,B,D,A,B
3086054,2019,17 anos,M,Branca,1,cursando,Privada,Mogi das Cruzes,SP,,500.6,550.3,,1,1.0,420.0,G,G,D,B,4,M,E,D,D,B,C,D,D,B
3089221,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Belo Horizonte,MG,,598.2,578.6,,0,1.0,840.0,G,E,E,D,3,E,B,D,A,A,B,D,B,B
3089650,2019,20 anos,M,Preta,1,concluiu,Não respondeu,Inhapim,MG,,512.3,515.0,,0,1.0,560.0,B,C,A,A,5,B,B,C,B,A,B,C,A,B
3091418,2019,17 anos,F,Amarela,1,cursando,Não respondeu,Mococa,SP,,475.1,553.8,,0,1.0,400.0,E,E,D,D,3,P,E,D,B,A,C,D,B,B
3093562,2019,18 anos,M,Preta,1,cursando,Pública,Uberlândia,MG,,562.0,575.9,,0,1.0,800.0,D,D,B,B,4,C,B,C,A,A,B,E,C,B
3096554,2019,17 anos,M,Branca,1,cursando,Não respondeu,São João da Boa Vista,SP,,649.1,580.9,,0,1.0,620.0,G,G,D,E,4,O,C,C,C,B,B,E,D,B
3097326,2019,22 anos,M,Parda,1,concluiu,Não respondeu,Camboriú,SC,,423.7,522.5,,1,1.0,260.0,B,B,B,B,2,C,B,B,A,A,B,B,B,A
3097763,2019,Entre 26 e 30 anos,F,Amarela,1,concluiu,Não respondeu,Camaragibe,PE,,519.0,490.5,,1,1.0,480.0,B,B,A,F,4,B,B,C,B,A,B,B,A,B
3101508,2019,18 anos,F,Branca,1,cursando,Pública,Porto Alegre,RS,,516.1,533.6,,0,1.0,640.0,C,E,C,B,4,D,B,D,B,A,B,E,B,B
3107347,2019,Entre 36 e 40 anos,M,Branca,1,concluiu,Não respondeu,Sorocaba,SP,,572.7,533.1,,0,1.0,340.0,D,C,B,C,4,E,B,B,A,B,B,D,B,B
3114992,2019,19 anos,F,Parda,1,cursando,Pública,Natal,RN,,494.5,567.2,,0,1.0,600.0,E,E,D,D,2,B,B,C,B,A,B,C,A,B
3127009,2019,19 anos,M,Branca,1,cursando,Pública,Inconfidentes,MG,,627.2,587.9,,0,1.0,560.0,B,C,A,A,5,C,B,C,A,B,B,E,B,B
3127103,2019,17 anos,F,Parda,1,cursando,Pública,São Paulo,SP,,466.5,472.9,,0,1.0,440.0,A,E,A,B,3,C,B,B,A,A,B,B,B,B
3135891,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Feira de Santana,BA,,617.8,593.9,,0,1.0,820.0,C,G,D,D,4,J,D,D,C,B,B,E,B,B
3137611,2019,18 anos,F,Parda,1,cursando,Pública,Araioses,MA,,472.2,491.4,,1,1.0,500.0,A,B,A,A,5,A,B,C,A,A,B,B,A,A
3138074,2019,18 anos,M,Parda,1,cursando,Pública,Bragança Paulista,SP,,528.6,539.4,,0,1.0,520.0,H,F,B,C,3,C,C,C,B,B,B,D,B,B
3139990,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Joaçaba,SC,,597.0,592.4,,0,1.0,660.0,G,G,E,E,4,I,D,D,B,A,B,E,C,B
3141952,2019,21 anos,M,Preta,1,concluiu,Não respondeu,Goiana,PE,,437.4,329.5,,0,4.0,0.0,H,H,F,F,4,A,B,C,A,A,B,C,A,B
3144482,2019,18 anos,F,Parda,1,cursando,Pública,Santos,SP,,565.6,566.6,,0,1.0,720.0,C,E,C,B,4,G,C,D,B,A,B,E,B,B
3150999,2019,17 anos,M,Parda,1,cursando,Pública,São José dos Campos,SP,,611.1,632.8,,1,1.0,480.0,D,E,C,D,5,H,C,C,B,B,B,E,C,B
3152136,2019,Entre 36 e 40 anos,M,Parda,1,cursando,Pública,Brasília,DF,,571.3,526.9,,0,1.0,500.0,A,B,A,B,6,B,B,D,B,A,B,C,B,B
3161939,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Francisco Beltrão,PR,,415.6,445.9,,0,1.0,220.0,E,D,B,B,4,E,B,D,B,B,B,D,C,B
3162004,2019,Menor de 17 anos,M,Preta,1,cursando,Não respondeu,Teresina,PI,,586.8,580.9,,0,1.0,720.0,G,G,E,D,4,Q,E,D,C,A,B,E,D,B
3162330,2019,21 anos,M,Parda,1,concluiu,Não respondeu,Porto Velho,RO,,587.9,506.4,,0,1.0,360.0,E,F,C,D,3,E,C,D,C,A,B,D,C,B
3163016,2019,19 anos,M,Preta,1,cursando,Pública,Itaberaí,GO,,431.3,477.1,,0,1.0,380.0,E,D,B,A,4,C,B,D,B,A,B,D,B,B
3166531,2019,17 anos,M,Branca,1,cursando,Pública,Curitiba,PR,,507.8,570.4,,0,1.0,580.0,E,G,B,D,3,G,C,C,B,A,B,C,B,B
3166695,2019,24 anos,F,Parda,1,concluiu,Não respondeu,Rio Branco,AC,,429.0,494.3,,1,1.0,360.0,A,A,A,A,4,B,B,B,A,B,B,B,A,A
3169321,2019,Menor de 17 anos,F,Parda,1,cursando,Não respondeu,Teresina,PI,,531.4,559.4,,1,1.0,720.0,E,G,E,E,5,M,C,D,C,A,B,D,A,B
3170921,2019,Entre 26 e 30 anos,F,Parda,1,concluiu,Não respondeu,Muriaé,MG,,628.4,572.9,,1,1.0,580.0,G,D,D,B,2,H,C,C,A,B,B,C,B,B
3178775,2019,Entre 46 e 50 anos,F,Preta,1,concluiu,Não respondeu,Recife,PE,,475.5,449.1,,1,1.0,360.0,A,A,C,B,6,C,B,C,A,A,B,C,A,B
3188176,2019,Entre 36 e 40 anos,M,Preta,1,concluiu,Não respondeu,Manaus,AM,,533.3,539.5,,1,1.0,560.0,B,B,C,B,3,G,B,B,B,A,B,C,B,B
3188403,2019,17 anos,M,Parda,1,cursando,Pública,Agrestina,PE,,364.7,434.7,,1,1.0,460.0,B,C,A,B,4,B,B,C,A,A,B,B,A,A
3199617,2019,Entre 36 e 40 anos,M,Preta,2,concluiu,Não respondeu,Paço do Lumiar,MA,,373.6,445.6,,1,9.0,0.0,E,B,A,A,3,A,B,B,A,A,B,B,A,A
3200798,2019,20 anos,M,Não declarado,1,concluiu,Não respondeu,São Bernardo do Campo,SP,,590.1,569.5,,0,1.0,480.0,D,D,D,D,3,K,E,D,B,A,B,D,A,B
3200882,2019,Entre 26 e 30 anos,M,Parda,1,concluiu,Não respondeu,Fortaleza,CE,,607.8,578.6,,0,1.0,480.0,E,G,F,D,4,G,C,D,A,A,B,C,B,B
3203021,2019,25 anos,M,Parda,1,concluiu,Não respondeu,Castanhal,PA,,551.1,513.3,,0,1.0,620.0,D,F,F,F,3,F,C,D,A,A,B,C,B,B
3206039,2019,17 anos,M,Parda,1,cursando,Pública,Cascavel,PR,,388.7,469.4,,0,1.0,380.0,C,B,B,C,4,B,B,C,B,A,B,E,A,B
3210239,2019,17 anos,F,Branca,1,cursando,Não respondeu,Rio de Janeiro,RJ,,585.7,591.4,,0,1.0,640.0,E,F,D,E,3,G,A,C,A,A,B,D,B,B
3215724,2019,Entre 51 e 55 anos,M,Parda,1,concluiu,Não respondeu,Belo Horizonte,MG,,619.4,542.9,,1,1.0,400.0,F,E,E,A,1,E,C,C,B,A,B,B,B,B
3215918,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Santo Estêvão,BA,,514.3,539.4,,0,1.0,620.0,E,D,D,D,4,G,D,D,B,B,C,E,B,B
3222024,2019,19 anos,F,Parda,1,concluiu,Não respondeu,Camaçari,BA,,477.4,556.6,,0,1.0,640.0,B,D,C,B,4,B,B,B,A,A,B,D,A,B
3222772,2019,18 anos,F,Branca,1,concluiu,Não respondeu,Ilha Solteira,SP,,598.7,553.2,,0,1.0,860.0,F,E,D,D,4,G,B,C,A,A,B,C,B,B
3224935,2019,17 anos,F,Branca,1,cursando,Não respondeu,Divinópolis,MG,,631.4,583.3,,0,1.0,820.0,F,G,D,D,3,N,D,E,B,A,B,D,B,B
3225457,2019,17 anos,F,Parda,1,cursando,Não respondeu,Carnaíba,PE,,325.7,525.2,,0,1.0,620.0,D,E,A,A,4,C,B,E,B,C,B,E,A,B
3229279,2019,18 anos,F,Parda,1,cursando,Pública,Santarém,PA,,508.2,496.0,,1,1.0,680.0,B,E,A,B,12,B,B,D,A,A,B,E,B,A
3231591,2019,Entre 31 e 35 anos,M,Parda,1,concluiu,Não respondeu,Natal,RN,,587.9,638.9,,0,1.0,700.0,H,H,D,D,2,G,C,C,A,A,B,C,C,B
3232364,2019,Menor de 17 anos,M,Branca,1,cursando,Não respondeu,Curitiba,PR,,537.6,555.4,,0,1.0,660.0,E,H,F,D,4,D,C,E,B,A,B,E,B,B
3233964,2019,17 anos,M,Preta,1,cursando,Privada,Guiratinga,MT,,508.0,529.3,,1,1.0,660.0,H,C,A,B,3,B,B,C,A,A,B,B,B,B
3237676,2019,17 anos,F,Branca,1,cursando,Privada,Recife,PE,,569.1,561.6,,0,1.0,860.0,F,F,F,D,3,Q,C,D,B,A,B,D,B,B
3238226,2019,18 anos,F,Parda,1,cursando,Pública,São Paulo,SP,,,,,1,,,H,E,F,B,5,D,B,C,A,A,B,D,A,B
3239469,2019,18 anos,M,Preta,1,cursando,Privada,Campo Limpo Paulista,SP,,551.3,582.6,,1,1.0,740.0,F,D,E,B,5,C,D,C,B,A,C,E,D,B
3240552,2019,22 anos,F,Parda,1,concluiu,Não respondeu,Pirapora,MG,,387.8,464.7,,1,1.0,440.0,E,C,C,B,6,C,C,D,B,B,B,D,B,B
3242120,2019,19 anos,M,Parda,1,concluiu,Não respondeu,Caruaru,PE,,576.1,557.8,,0,1.0,720.0,B,C,C,C,6,D,B,B,A,B,B,C,A,B
3243954,2019,22 anos,M,Branca,1,concluiu,Não respondeu,Boa Vista,RR,,521.6,483.0,,1,1.0,620.0,C,C,B,A,8,C,B,C,B,B,B,C,B,B
3245482,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Belo Horizonte,MG,,559.7,586.7,,0,1.0,600.0,H,H,F,F,4,B,C,D,B,A,B,E,B,B
3249219,2019,25 anos,F,Branca,1,concluiu,Não respondeu,Belo Horizonte,MG,,438.4,456.7,,0,1.0,440.0,H,B,F,B,5,C,B,B,A,A,B,C,A,A
3255520,2019,20 anos,F,Parda,1,concluiu,Não respondeu,Cariacica,ES,,457.4,483.1,,1,1.0,480.0,C,E,F,F,4,E,B,C,A,A,B,E,A,B
3255533,2019,24 anos,F,Branca,1,concluiu,Não respondeu,Formosa,GO,,542.6,570.3,,1,1.0,660.0,C,C,B,D,3,B,C,D,A,B,B,C,B,B
3260223,2019,23 anos,M,Branca,1,concluiu,Não respondeu,Goiânia,GO,,,,,1,,,B,E,A,B,2,C,B,B,A,B,A,A,A,A
3261787,2019,18 anos,M,Parda,1,cursando,Pública,Tijucas,SC,,548.4,557.6,,0,1.0,600.0,E,E,B,B,6,E,B,E,B,A,B,D,B,B
3262492,2019,Entre 36 e 40 anos,F,Parda,1,concluiu,Não respondeu,Goianinha,RN,,474.5,470.2,,1,1.0,580.0,B,B,B,B,4,C,C,C,B,A,B,D,B,B
3263985,2019,17 anos,F,Parda,1,cursando,Pública,Campinas,SP,,476.7,468.2,,0,1.0,420.0,B,C,C,B,5,C,B,C,A,A,B,B,B,B
3267492,2019,23 anos,M,Parda,1,concluiu,Não respondeu,Batalha,AL,,473.7,462.8,,0,6.0,0.0,A,A,A,A,3,B,B,B,A,A,B,B,A,A
3269231,2019,17 anos,M,Parda,1,cursando,Pública,Monteiro,PB,,458.5,486.8,,1,1.0,540.0,B,C,A,A,5,A,B,C,A,A,B,B,A,A
3270976,2019,17 anos,M,Parda,1,cursando,Pública,Rancharia,SP,,537.4,506.3,,0,1.0,620.0,E,B,B,F,3,F,C,D,B,B,B,D,A,B
3271763,2019,17 anos,M,Branca,1,cursando,Não respondeu,Rio de Janeiro,RJ,,696.4,641.9,,0,1.0,720.0,A,C,B,B,2,B,B,C,A,A,B,C,A,B
3277965,2019,24 anos,F,Parda,1,concluiu,Não respondeu,Angicos,RN,,435.3,446.9,,1,1.0,520.0,E,F,B,F,5,D,B,D,A,B,B,E,A,A
3278889,2019,23 anos,M,Parda,1,concluiu,Não respondeu,Nova Serrana,MG,,573.9,544.7,,1,1.0,620.0,C,B,B,B,5,C,B,D,A,A,B,C,A,A
3280831,2019,18 anos,M,Branca,1,cursando,Pública,Congonhas,MG,,572.2,531.2,,0,1.0,660.0,C,D,C,B,4,C,B,D,B,A,B,D,B,B
3281438,2019,Entre 31 e 35 anos,M,Parda,1,concluiu,Não respondeu,São Gonçalo,RJ,,423.0,398.2,,1,1.0,340.0,B,B,C,B,1,A,B,B,A,A,B,B,A,B
3282951,2019,20 anos,F,Amarela,1,concluiu,Não respondeu,Belo Horizonte,MG,,520.1,553.9,,1,1.0,560.0,D,E,B,B,3,G,C,D,B,A,A,E,A,B
3288688,2019,25 anos,M,Parda,1,concluiu,Não respondeu,Imperatriz,MA,,418.2,442.8,,1,1.0,440.0,B,B,A,A,3,B,B,C,A,A,B,D,C,B
3290677,2019,Entre 36 e 40 anos,M,Parda,1,concluiu,Não respondeu,Belo Horizonte,MG,,693.1,616.2,,0,1.0,620.0,D,E,C,D,5,M,B,B,B,A,B,E,E,B
3304481,2019,17 anos,M,Parda,1,cursando,Pública,Guaraí,TO,,439.1,398.6,,1,1.0,520.0,B,D,C,D,3,D,B,C,B,A,B,D,B,B
3306196,2019,Entre 26 e 30 anos,M,Preta,1,concluiu,Não respondeu,Rio Grande,RS,,439.7,518.7,,0,1.0,500.0,B,B,B,B,5,C,B,C,B,A,B,C,B,B
3307879,2019,17 anos,F,Branca,1,cursando,Não respondeu,Rio de Janeiro,RJ,,505.4,507.7,,1,1.0,540.0,E,E,B,B,4,K,B,D,B,A,B,E,B,B
3310642,2019,Entre 26 e 30 anos,M,Parda,1,concluiu,Não respondeu,Mossoró,RN,,622.6,605.6,,1,1.0,740.0,D,F,C,B,1,B,B,B,A,A,B,B,B,B
3311217,2019,Entre 46 e 50 anos,M,Preta,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,558.4,555.5,,0,1.0,500.0,A,B,A,B,2,A,B,C,A,A,B,C,B,A
3316097,2019,17 anos,F,Parda,1,cursando,Pública,Pedra Branca,CE,,374.1,362.1,,1,4.0,0.0,B,B,A,A,3,B,B,B,A,A,B,B,A,A
3322557,2019,23 anos,F,Branca,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,576.2,576.4,,0,1.0,680.0,G,F,D,F,4,E,D,C,A,A,B,E,B,B
3323251,2019,17 anos,M,Branca,1,cursando,Privada,Bragança Paulista,SP,,622.6,578.3,,0,1.0,680.0,G,F,D,D,3,I,C,D,C,A,B,D,B,B
3323933,2019,24 anos,F,Parda,1,concluiu,Não respondeu,Macapá,AP,,485.2,502.5,,1,3.0,0.0,B,B,B,B,9,B,B,B,A,A,B,B,B,A
3329982,2019,18 anos,F,Parda,1,cursando,Pública,Brasília,DF,,374.8,404.4,,0,1.0,320.0,B,E,B,B,9,C,C,D,A,A,B,E,B,B
3330014,2019,Entre 51 e 55 anos,M,Branca,1,concluiu,Não respondeu,Itajaí,SC,,538.3,560.0,,0,1.0,320.0,B,B,A,B,3,H,C,D,B,B,B,D,C,B
3332026,2019,19 anos,M,Branca,1,cursando,Pública,Rio de Janeiro,RJ,,569.9,565.6,,0,1.0,820.0,D,E,D,B,3,D,B,C,A,A,B,C,A,B
3333304,2019,23 anos,M,Branca,1,concluiu,Não respondeu,Campina Grande,PB,,521.4,577.3,,0,1.0,840.0,D,E,D,F,3,D,B,C,B,B,B,D,B,B
3337108,2019,Entre 36 e 40 anos,M,Parda,1,concluiu,Não respondeu,Jeremoabo,BA,,472.3,474.6,,1,6.0,0.0,B,A,A,A,3,B,B,C,A,A,B,C,B,B
3338779,2019,Entre 36 e 40 anos,F,Preta,1,concluiu,Não respondeu,Juazeiro do Norte,CE,,476.6,470.0,,1,1.0,340.0,H,A,A,A,6,D,B,C,A,C,B,D,B,B
3339410,2019,20 anos,M,Branca,1,concluiu,Não respondeu,Gravataí,RS,,566.2,557.7,,0,1.0,600.0,E,E,D,B,4,G,B,C,A,A,B,C,B,B
3344266,2019,Entre 26 e 30 anos,F,Parda,1,concluiu,Não respondeu,Santarém,PA,,374.7,411.2,,1,1.0,460.0,E,E,A,A,4,C,B,B,A,A,B,B,A,A
3345252,2019,25 anos,M,Branca,1,concluiu,Não respondeu,São Paulo,SP,,561.0,578.3,,0,1.0,300.0,E,E,C,D,4,F,B,C,B,B,B,D,B,B
3346278,2019,18 anos,M,Parda,1,cursando,Pública,Suzano,SP,,498.7,537.2,,0,1.0,340.0,B,E,C,C,4,D,C,D,B,A,B,D,B,B
3349516,2019,20 anos,M,Amarela,1,cursando,Pública,Sete Quedas,MS,,437.9,350.2,,0,1.0,460.0,H,H,A,F,4,D,B,C,B,A,B,D,A,B
3350795,2019,Menor de 17 anos,F,Parda,1,cursando,Não respondeu,Corinto,MG,,394.0,394.0,,1,4.0,0.0,C,C,A,A,4,B,B,D,B,A,B,C,A,B
3355305,2019,21 anos,F,Parda,1,concluiu,Não respondeu,Juiz de Fora,MG,,606.0,604.4,,1,1.0,720.0,D,E,B,D,3,K,B,C,A,A,B,D,B,B
3355808,2019,18 anos,F,Parda,1,cursando,Privada,Brasília,DF,,530.6,583.6,,0,1.0,620.0,G,E,D,D,7,K,C,D,B,A,B,E,B,B
3357284,2019,20 anos,M,Branca,1,concluiu,Não respondeu,São Luís,MA,,398.8,374.1,,1,1.0,480.0,E,E,C,F,3,B,B,C,B,A,B,C,A,A
3357852,2019,17 anos,F,Parda,1,cursando,Pública,Votuporanga,SP,,415.7,511.5,,0,1.0,520.0,E,E,D,B,5,C,C,C,B,B,B,C,A,B
3358838,2019,17 anos,M,Preta,1,cursando,Pública,Bragança Paulista,SP,,394.9,418.3,,1,1.0,460.0,D,E,C,B,5,E,C,D,B,A,B,E,B,A
3363903,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Maringá,PR,,487.2,470.7,,0,1.0,620.0,E,D,D,B,4,C,C,D,B,A,B,D,C,B
3368453,2019,17 anos,F,Branca,1,cursando,Privada,Mogi das Cruzes,SP,,558.6,562.1,,0,1.0,840.0,E,E,C,B,2,B,C,C,A,A,B,C,B,B
3372707,2019,19 anos,M,Parda,1,concluiu,Não respondeu,Coelho Neto,MA,,334.5,429.8,,1,1.0,560.0,C,G,B,D,8,I,C,D,A,B,B,C,A,A
3372726,2019,18 anos,M,Preta,1,cursando,Pública,Guanambi,BA,,498.5,464.4,,1,1.0,520.0,E,E,D,B,7,A,B,C,A,A,B,B,A,A
3373770,2019,Menor de 17 anos,M,Não declarado,1,cursando,Não respondeu,Novo Horizonte,SP,,618.8,575.5,,0,1.0,780.0,G,G,D,D,5,H,D,D,C,A,C,E,B,B
3374266,2019,18 anos,F,Branca,1,cursando,Privada,Brasília,DF,,591.3,591.6,,0,1.0,760.0,E,G,E,E,4,N,D,D,E,A,B,E,C,B
3378228,2019,Menor de 17 anos,F,Preta,1,cursando,Não respondeu,Guanambi,BA,,436.5,519.4,,1,1.0,600.0,E,E,C,B,7,A,B,C,A,A,B,B,A,A
3378275,2019,20 anos,M,Preta,1,concluiu,Não respondeu,Brasília,DF,,443.0,508.5,,1,1.0,720.0,E,D,B,B,3,B,B,B,B,B,B,D,B,B
3378994,2019,20 anos,F,Branca,1,concluiu,Não respondeu,Santo André,SP,,512.2,544.9,,0,1.0,620.0,H,E,F,B,2,B,B,C,A,A,B,B,A,B
3379203,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Bauru,SP,,544.0,500.6,,1,1.0,640.0,E,E,D,B,3,J,D,D,A,A,B,D,C,B
3379627,2019,18 anos,M,Branca,1,cursando,Pública,Viçosa,AL,,475.5,399.9,,0,1.0,620.0,E,G,B,D,4,D,C,C,A,B,B,E,B,B
3382079,2019,25 anos,M,Branca,1,concluiu,Não respondeu,Blumenau,SC,,531.6,479.6,,1,1.0,820.0,H,H,C,F,5,E,B,D,B,A,B,B,B,B
3384829,2019,17 anos,F,Branca,1,cursando,Não respondeu,Ijuí,RS,,527.9,473.6,,0,1.0,540.0,E,E,C,C,4,G,C,D,B,A,B,E,B,B
3387018,2019,17 anos,M,Branca,1,cursando,Privada,São Paulo,SP,,499.8,523.1,,1,1.0,540.0,E,F,F,D,4,K,D,D,C,B,B,E,D,B
3387780,2019,19 anos,F,Parda,1,concluiu,Não respondeu,Macapá,AP,,598.8,614.7,,0,1.0,900.0,C,F,C,D,5,E,C,C,B,A,B,B,A,B
3389158,2019,20 anos,F,Branca,1,concluiu,Não respondeu,Porto Alegre,RS,,511.0,534.0,,1,1.0,580.0,E,D,C,B,3,B,B,C,A,B,B,D,B,B
3401926,2019,Entre 26 e 30 anos,M,Preta,1,concluiu,Não respondeu,Colombo,PR,,0.0,332.6,,0,1.0,480.0,E,B,B,B,3,B,B,C,A,B,B,B,A,A
3407631,2019,18 anos,M,Parda,1,concluiu,Não respondeu,Rio de Janeiro,RJ,,573.5,541.2,,0,1.0,600.0,F,G,D,D,4,N,C,D,B,A,B,D,B,B
3414336,2019,Entre 31 e 35 anos,M,Branca,1,concluiu,Não respondeu,Lagoa Santa,MG,,521.3,493.3,,1,1.0,580.0,C,C,A,A,2,F,C,C,B,B,B,C,B,B
3414468,2019,18 anos,F,Branca,1,concluiu,Não respondeu,Itacoatiara,AM,,494.0,518.0,,0,1.0,480.0,B,E,B,B,7,B,B,C,A,A,B,D,A,B
3418179,2019,17 anos,M,Branca,1,cursando,Pública,Itaí,SP,,481.2,445.9,,0,1.0,360.0,E,E,A,B,3,D,B,D,A,A,B,D,B,B
3418235,2019,Menor de 17 anos,M,Branca,1,cursando,Não respondeu,São José dos Quatro Marcos,MT,,491.3,472.0,,0,1.0,540.0,E,E,D,D,4,N,C,D,C,A,B,E,B,B
3420834,2019,Menor de 17 anos,M,Parda,1,cursando,Não respondeu,Maracaju,MS,,514.0,514.8,,0,1.0,580.0,C,C,C,B,5,D,B,C,A,B,C,D,A,B
3422667,2019,25 anos,F,Branca,1,concluiu,Não respondeu,Cuiabá,MT,,380.0,478.9,,1,1.0,300.0,C,C,B,B,4,B,B,C,A,A,B,B,A,A
3422996,2019,17 anos,M,Branca,1,cursando,Pública,Francisco Beltrão,PR,,435.4,502.6,,0,4.0,0.0,E,E,B,B,5,G,B,D,B,A,B,D,B,B
3424640,2019,17 anos,M,Branca,1,cursando,Pública,Uberlândia,MG,,551.2,528.9,,1,1.0,780.0,E,E,C,B,6,G,B,D,B,B,B,C,B,B
3429465,2019,22 anos,F,Parda,1,concluiu,Não respondeu,Campo Grande,MS,,514.7,524.0,,1,1.0,600.0,B,E,D,D,4,H,C,D,C,A,B,D,B,B
3431366,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Marau,RS,,571.0,573.9,,0,1.0,740.0,F,E,E,C,4,E,B,D,C,A,B,E,B,B
3432855,2019,Menor de 17 anos,F,Branca,1,cursando,Não respondeu,Uberaba,MG,,566.3,506.0,,0,1.0,420.0,F,G,D,B,5,I,E,D,B,B,C,E,E,B
3444241,2019,Entre 46 e 50 anos,M,Parda,1,concluiu,Não respondeu,Curitiba,PR,,587.0,551.0,,1,1.0,340.0,B,B,A,A,3,C,B,C,A,A,B,D,B,B
3447107,2019,Menor de 17 anos,F,Parda,1,cursando,Não respondeu,Ceará-Mirim,RN,,455.4,413.0,,1,1.0,340.0,C,C,C,F,5,B,B,C,A,A,B,C,A,B
3449453,2019,Menor de 17 anos,F,Parda,1,cursando,Não respondeu,Governador Valadares,MG,,361.4,464.9,,0,1.0,460.0,B,B,B,B,2,B,B,C,A,A,B,C,B,B
3451311,2019,18 anos,F,Branca,1,concluiu,Não respondeu,Marília,SP,,581.2,559.8,,0,1.0,740.0,F,F,D,D,3,C,C,D,B,A,B,D,B,B
3452111,2019,20 anos,M,Parda,1,concluiu,Não respondeu,Paudalho,PE,,408.4,363.0,,1,1.0,180.0,E,E,B,B,5,B,B,C,A,A,B,B,B,B
3453290,2019,19 anos,M,Branca,1,concluiu,Não respondeu,Osasco,SP,,486.8,481.1,,0,1.0,260.0,E,E,C,C,5,C,B,C,A,A,B,D,A,B
3457012,2019,Entre 31 e 35 anos,M,Amarela,1,concluiu,Não respondeu,Caratinga,MG,,386.0,420.4,,0,1.0,260.0,B,C,C,F,3,E,B,D,A,B,B,C,B,B
3459887,2019,20 anos,F,Branca,1,concluiu,Não respondeu,Feira de Santana,BA,,534.6,421.9,,1,1.0,480.0,C,F,F,D,2,B,B,C,A,A,B,C,A,B
3465038,2019,25 anos,M,Branca,1,cursando,Pública,São Paulo,SP,,553.9,578.2,,0,1.0,660.0,D,E,C,F,1,C,B,B,A,A,B,B,B,B
3468646,2019,18 anos,M,Branca,1,cursando,Pública,São Jerônimo,RS,,474.5,498.4,,0,1.0,520.0,C,E,C,B,4,E,B,C,B,A,B,D,A,B
3471447,2019,17 anos,M,Branca,1,cursando,Não respondeu,Curitiba,PR,,525.1,513.5,,0,1.0,580.0,E,E,D,D,4,L,D,D,B,A,B,E,D,B
